,ID1,AB_Flow,BA_Flow,Tot_Flow
4788,10058,57.196957,435.328572,492.525529
4789,10060,0.714074,7.296901,8.010975
4790,10061,271.119046,675.513183,946.632229
4791,10064,233.912328,3109.82447,3343.7368
4792,10067,19.640778,59.045968,78.686746
4793,10074,1725.36086,4573.04657,6298.40743
4794,10075,287.123207,1142.95946,1430.08267
4795,10077,278.415947,676.227258,954.643205
4796,10078,4747.58472,4515.87371,9263.45843
4797,10080,586.915322,1003.32318,1590.2385
4798,10081,41.349223,20.520743,61.869966
4799,10082,2.510379,164.398682,166.909061
4800,10083,27.434581,170.846102,198.280683
4801,10090,168.797973,3255.1794,3423.97737
4802,10094,3472.31144,274.563183,3746.87462
4803,10095,58.296179,71.359844,129.656023
4804,10099,2099.46704,701.379952,2800.84699
4805,10100,731.773272,5660.22766,6392.00094
4806,10107,13.663191,2.989951,16.653142
4807,10112,71.404862,92.322579,163.727441
4808,10115,291.23719,4853.26499,5144.50218
4809,10118,675.705981,2830.5651,3506.27108
4810,10128,92.032156,208.08364,300.115796
4811,10130,383.858741,487.22617,871.084911
4812,10131,12.948752,1.246559,14.195311
4813,10137,49.689142,3851.67335,3901.3625
4814,10138,77.277068,18.462816,95.739884
4815,10139,260.071634,221.415794,481.487428
4816,10142,49.558302,366.516632,416.074934
4817,10143,72.386601,30.071242,102.457843
4818,10144,168.168168,305.397077,473.565245
4819,10145,77.221424,125.577398,202.798822
4820,10146,58.2227,323.766969,381.989669
4821,10148,235.056282,3578.08038,3813.13667
4822,10151,119.122359,111.499272,230.621631
4823,10155,532.755973,3418.84909,3951.60506
4824,10161,0.57178,0.092356,0.664136
4825,10162,501.369494,813.619468,1314.98896
4826,10165,49.558302,366.516632,416.074934
4827,10169,598.825674,3418.73464,4017.56031
4828,10171,28.006361,170.938458,198.944819
4829,10178,865.168275,3361.28597,4226.45425
4830,10179,184.203722,247.90447,432.108192
4831,10182,13.663191,2.989951,16.653142
4832,10183,304.869254,309.244299,614.113553
4833,10184,50.396482,47.486313,97.882795
4834,10185,65.392552,20.563854,85.956406
4835,10186,96.339503,108.82115,205.160653
4836,10188,145.624378,79.428322,225.0527
4837,10189,10.163275,25.811912,35.975187
4838,10190,728.164708,2341.61003,3069.77474
4839,10196,3230.51667,233.709306,3464.22597
4840,10197,295.237747,3069.65137,3364.88912
4841,10206,853.421938,4070.74384,4924.16578
4842,10210,175.761645,1259.75488,1435.51652
4843,10211,257.135663,40.623975,297.759638
4844,10212,1234.66829,226.210113,1460.8784
4845,10213,170.044532,3268.12815,3438.17268
4846,10214,2608.15783,171.922651,2780.08048
4847,10216,2540.56985,977.499267,3518.06911
4848,10219,2169.14083,425.633537,2594.77437
4849,10223,71.619501,16.749234,88.368735
4850,10224,26.79978,40.09441,66.89419
4851,10225,85.583267,84.602006,170.185273
4852,10226,2107.54798,260.836246,2368.38422
4853,10227,21.044146,32.083994,53.12814
4854,10229,1774.00193,318.968246,2092.97017
4855,10230,149.132698,1931.14526,2080.27796
4856,10231,210.581614,79.428322,290.009936
4857,10233,91.812024,316.295394,408.107418
4858,10236,2482.74402,395.410066,2878.15409
4859,10237,2426.02958,428.195907,2854.22549
4860,10238,397.660522,3345.10743,3742.76795
4861,10241,2464.39042,742.412039,3206.80246
4862,10243,2988.92124,301.195048,3290.11629
4863,10245,2194.91864,637.517092,2832.43573
4864,10248,2560.25172,637.517092,3197.76881
4865,10249,559.919141,2113.24765,2673.16679
4866,10250,821.611569,291.580866,1113.19244
4867,10252,2004.6759,4535.0467,6539.7226
4868,10253,2532.38881,585.927059,3118.31587
4869,10254,341.825481,3801.90753,4143.73301
4870,10255,2424.73072,395.582262,2820.31298
4871,10256,1393.45221,598.911381,1992.36359
4872,10257,2032.84686,95.318366,2128.16523
4873,10259,316.198583,79.428322,395.626905
4874,10260,1871.83014,503.357213,2375.18735
4875,10261,348.155404,628.021822,976.177226
4876,10263,1393.45221,514.808282,1908.26049
4877,10264,1022.23938,5302.07625,6324.31563
4878,10265,2068.86254,127.261771,2196.12431
4879,10266,2326.24248,127.261771,2453.50425
4880,10267,1658.12121,1719.53343,3377.65464
4881,10268,341.735703,2906.39737,3248.13308
4882,10270,2333.80034,356.25541,2690.05575
4883,10276,1700.35971,357.810825,2058.17054
4884,10282,2724.92291,49.689142,2774.61205
4885,10289,2287.20862,4855.4992,7142.70782
4886,10293,71.619501,65.191618,136.811119
4887,10294,431.812886,456.289302,888.102188
4888,10295,11.20629,14.018526,25.224816
4889,10299,799.747084,293.32186,1093.06894
4890,10300,226.101622,65.191618,291.29324
4891,10301,284.0598,180.229522,464.289322
4892,10306,36.319835,3.370571,39.690406
4893,10307,646.671267,379.799465,1026.47073
4894,10311,291.700774,346.651404,638.352178
4895,10314,49.088536,509.835214,558.92375
4896,10316,2001.99093,2840.79317,4842.78411
4897,10319,236.834903,1724.18791,1961.02282
4898,10320,142.689872,0,142.689872
4899,10327,45.488857,57.802226,103.291083
4900,10331,251.189113,167.086014,418.275127
4901,10332,260.174484,2287.77744,2547.95193
4902,10333,522.435253,0,522.435253
4903,10334,191.320026,190.226648,381.546674
4904,10335,481.63194,765.573374,1247.20531
4905,10336,703.88449,582.826844,1286.71133
4906,10337,250.342826,2888.76729,3139.11012
4907,10344,0,23.60548,23.60548
4908,10349,854.678315,1195.57772,2050.25604
4909,10353,600.782924,5618.63277,6219.41569
4910,10355,48.284634,32.634233,80.918867
4911,10356,27.908142,157.530832,185.438974
4912,10357,390.946393,2034.68022,2425.62662
4913,10358,647.885922,3333.80835,3981.69428
4914,10359,3497.59043,300.817087,3798.40752
4915,10364,3209.68047,233.009879,3442.69035
4916,10365,0,9.253469,9.253469
4917,10366,45.488857,57.802226,103.291083
4918,10369,1323.98921,464.601945,1788.59116
4919,10370,504.611274,349.918537,854.529811
4920,10374,1079.02064,988.64921,2067.66985
4921,10384,3072.93009,1589.17588,4662.10597
4922,10385,4336.34939,4515.87371,8852.2231
4923,10386,1308.53054,5029.06468,6337.59521
4924,10387,43.517307,59.29166,102.808967
4925,10388,9.040546,0.27632,9.316866
4926,10389,9.040546,0.27632,9.316866
4927,10391,352.52512,2583.98253,2936.50765
4928,10392,17.349682,884.908535,902.258217
4929,10393,302.224102,24.45445,326.678552
4930,10394,344.825659,571.862449,916.688108
4931,10397,277.49438,4626.88965,4904.38403
4932,10398,177.593106,310.563689,488.156795
4933,10402,68.267399,18.703896,86.971295
4934,10403,322.897387,4687.17539,5010.07278
4935,10405,299.101295,34.204474,333.305769
4936,10406,291.233842,332.307764,623.541606
4937,10409,49.689142,2724.92291,2774.61205
4938,10410,3209.68047,233.009879,3442.69035
4939,10411,134.283238,934.291636,1068.57487
4940,10412,61.500333,76.960091,138.460424
4941,10414,88.771784,351.414761,440.186545
4942,10415,2.987588,89.441541,92.429129
4943,10416,299.103116,1804.27082,2103.37394
4944,10417,228.042434,452.777201,680.819635
4945,10421,383.858741,487.22617,871.084911
4946,10423,1276.75484,6413.23195,7689.98678
4947,10424,579.57415,1895.47475,2475.0489
4948,10429,107.503451,935.575109,1043.07856
4949,10430,118.606626,312.303868,430.910494
4950,10431,371.72493,1664.84306,2036.56799
4951,10432,51.313606,1270.37401,1321.68761
4952,10436,0,102.511669,102.511669
4953,10439,1092.6413,598.765443,1691.40674
4954,10442,27.500386,518.195667,545.696053
4955,10445,485.763264,2540.15445,3025.91771
4956,10448,512.830482,939.544056,1452.37454
4957,10451,63.561757,518.195667,581.757424
4958,10453,49.088536,509.835214,558.92375
4959,10454,612.559172,75.523921,688.083093
4960,10456,1299.67482,71.496984,1371.1718
4961,10459,812.4796,286.934116,1099.41372
4962,10462,2.211229,10.026587,12.237816
4963,10463,245.450897,1975.35337,2220.80427
4964,10472,36.061371,0,36.061371
4965,10473,36.061371,0,36.061371
4966,10478,2.678633,5.035265,7.713898
4967,10479,147.395049,88.04062,235.435669
4968,10489,562.144816,290.15437,852.299186
4969,10490,427.464634,646.37377,1073.8384
4970,10491,63.561757,518.195667,581.757424
4971,10493,256.439233,618.506118,874.945351
4972,10494,469.661458,350.735524,820.396982
4973,10501,351.654658,4605.86697,4957.52163
4974,10502,31.519344,32.080549,63.599893
4975,10508,57.187616,1895.39374,1952.58136
4976,10509,34.744462,1289.83732,1324.58178
4977,10515,246.072159,1379.85319,1625.92535
4978,10519,1370.71328,7.310443,1378.02372
4979,10522,2501.24342,80.787435,2582.03086
4980,10523,149.403598,129.79662,279.200218
4981,10524,2513.36645,86.276554,2599.643
4982,10526,2216.97736,282.732275,2499.70963
4983,10529,489.609924,5078.13136,5567.74129
4984,10530,2231.68937,304.026288,2535.71566
4985,10531,97.353837,826.368039,923.721876
4986,10532,2443.38973,225.746018,2669.13575
4987,10533,31.688391,42.032023,73.720414
4988,10534,2492.8213,254.026394,2746.8477
4989,10535,415.252411,2489.68074,2904.93315
4990,10536,19.323619,504.321078,523.644697
4991,10539,2933.63612,342.168236,3275.80436
4992,10547,3530.92948,734.715798,4265.64528
4993,10549,4456.79588,2206.65568,6663.45155
4994,10550,230.974111,1353.64348,1584.61759
4995,10551,3168.87036,421.898396,3590.76875
4996,10552,507.41517,4038.95522,4546.37039
4997,10553,421.217725,2340.78629,2762.00401
4998,10556,1633.59309,1301.36251,2934.9556
4999,10558,1119.23276,1343.48213,2462.71489
5000,10559,5097.34007,1171.82905,6269.16912
5001,10560,480.727999,2537.47581,3018.20381
5002,10563,2343.52506,991.973363,3335.49842
5003,10565,1734.91877,991.973363,2726.89213
5004,10566,3769.7764,1192.61774,4962.39414
5005,10567,3689.52799,747.213482,4436.74147
5006,10568,120.751194,56.014501,176.765695
5007,10569,2015.94538,1193.53448,3209.47986
5008,10570,3702.86553,3629.93798,7332.80351
5009,10571,332.552272,1998.1469,2330.69918
5010,10573,1496.61987,322.281479,1818.90135
5011,10574,82.211358,139.181941,221.393299
5012,10575,1085.40079,38.220691,1123.62148
5013,10576,1624.12498,400.405111,2024.53009
5014,10577,805.396524,3980.74038,4786.1369
5015,10578,1538.77279,109.456428,1648.22922
5016,10582,138.22825,55.919863,194.148113
5017,10583,230.974111,1353.64348,1584.61759
5018,10597,3584.04452,706.466708,4290.51123
5019,10598,269.535295,1125.34063,1394.87592
5020,10599,3626.48324,1840.97868,5467.46192
5021,10600,3041.65443,789.677985,3831.33242
5022,10601,209.633292,1273.29008,1482.92337
5023,10602,1299.17561,640.023037,1939.19865
5024,10604,737.298627,2549.27484,3286.57347
5025,10606,113.608615,128.047396,241.656011
5026,10607,5.025721,16.46488,21.490601
5027,10608,5.025721,16.46488,21.490601
5028,10609,38.743497,36.796374,75.539871
5029,10610,619.893781,689.225159,1309.11894
5030,10611,24.426385,281.962173,306.388558
5031,10617,4.872364,0.12997,5.002334
5032,10618,10.950546,165.363542,176.314088
5033,10620,985.03532,363.369567,1348.40489
5034,10621,271.318396,634.686294,906.00469
5035,10626,277.369277,491.000763,768.37004
5036,10629,5.025721,16.46488,21.490601
5037,10630,5.025721,16.46488,21.490601
5038,10635,5.616735,225.507909,231.124644
5039,10639,32.190884,21.079217,53.270101
5040,10657,193.816728,158.521583,352.338311
5041,10658,324.2934,101.402358,425.695758
5042,10661,3936.93606,573.020472,4509.95653
5043,10665,789.736777,2486.86715,3276.60392
5044,10669,436.014593,1367.51475,1803.52935
5045,10671,7.674301,31.190065,38.864366
5046,10672,237.602055,480.743006,718.345061
5047,10673,2.418,0.934379,3.352379
5048,10674,968.321356,1789.77004,2758.0914
5049,10675,5.616735,369.845147,375.461882
5050,10677,4.872364,0.12997,5.002334
5051,10678,1410.86513,4173.52067,5584.38581
5052,10679,0,11.028464,11.028464
5053,10680,113.239441,312.60176,425.841201
5054,10681,171.776802,339.863423,511.640225
5055,10686,513.017728,3673.2833,4186.30103
5056,10687,359.28824,3015.76889,3375.05713
5057,10688,189.596039,446.83235,636.428389
5058,10689,733.860538,1637.19829,2371.05882
5059,10690,17.411062,4.559138,21.9702
5060,10691,17.411062,4.559138,21.9702
5061,10692,4.087726,11.676827,15.764553
5062,10697,17.411062,4.559138,21.9702
5063,10698,742.36673,3719.82589,4462.19262
5064,10704,5.616735,369.845147,375.461882
5065,10705,444.203204,65.746454,509.949658
5066,10712,1374.35888,107.835705,1482.19458
5067,10713,2015.94538,1193.53448,3209.47986
5068,10714,288.810986,477.933564,766.74455
5069,10718,173.194942,51.51677,224.711712
5070,10719,856.540628,2285.57801,3142.11864
5071,10722,342.634456,3415.84069,3758.47514
5072,10723,83.369333,0,83.369333
5073,10724,0,0,0
5074,10725,153.726002,1049.27687,1203.00287
5075,10726,6.730207,98.942556,105.672763
5076,10729,102.045074,61.619061,163.664135
5077,10731,143.547969,2935.16354,3078.71151
5078,10732,35.91593,4.618816,40.534746
5079,10733,71.502466,32.24689,103.749356
5080,10737,969.255735,1792.18804,2761.44378
5081,10741,153.726002,1049.27687,1203.00287
5082,10744,197.540296,162.975131,360.515427
5083,10748,7.674301,31.190065,38.864366
5084,10750,255.14617,241.675024,496.821194
5085,10751,140.886076,2859.87416,3000.76024
5086,10752,274.618415,1722.12514,1996.74355
5087,10753,315.99622,330.529784,646.526004
5088,10756,1.620723,164.41391,166.034633
5089,10757,442.65171,1018.96548,1461.61719
5090,10758,197.540296,162.975131,360.515427
5091,10761,687.147368,2889.23677,3576.38414
5092,10762,246.438932,916.30687,1162.7458
5093,10766,124.295423,87.578867,211.87429
5094,10769,242.606131,131.24246,373.848591
5095,10775,555.311329,1167.52473,1722.83606
5096,10778,38.906443,132.621023,171.527466
5097,10780,39.284754,141.613811,180.898565
5098,10782,209.012173,154.968891,363.981064
5099,10783,183.718912,239.963213,423.682125
5100,10784,7.472509,39.78499,47.257499
5101,10785,157.690351,124.659648,282.349999
5102,10786,242.680839,2213.29602,2455.97686
5103,10787,62.818102,791.895138,854.71324
5104,10788,515.168542,32.106515,547.275057
5105,10789,1388.8302,3903.26824,5292.09844
5106,10790,1166.67694,285.372863,1452.0498
5107,10791,291.693645,190.085095,481.77874
5108,10793,1276.11576,179.874685,1455.99045
5109,10794,1444.58555,817.263189,2261.84874
5110,10795,17.213627,363.089434,380.303061
5111,10798,1610.56125,637.363081,2247.92433
5112,10799,342.634456,3567.23904,3909.87349
5113,10800,1986.24398,634.203048,2620.44703
5114,10801,2528.26697,684.776191,3213.04316
5115,10805,321.623142,709.353068,1030.97621
5116,10808,1996.55151,752.543906,2749.09542
5117,10813,410.563184,4304.83877,4715.40195
5118,10814,2000.10238,610.203104,2610.30549
5119,10815,2.661893,75.289373,77.951266
5120,10816,1066.1725,656.85512,1723.02762
5121,10817,643.367449,2541.63105,3184.99849
5122,10818,962.55611,577.893161,1540.44927
5123,10819,2396.93362,780.245487,3177.17911
5124,10820,4.087726,11.676827,15.764553
5125,10821,2191.61013,669.179892,2860.79003
5126,10822,82.94782,51.292191,134.240011
5127,10823,119.506737,288.003021,407.509758
5128,10824,282.308172,1487.28593,1769.5941
5129,10825,102.349609,542.057443,644.407052
5130,10826,1.293115,6.448733,7.741848
5131,10827,102.045074,61.619061,163.664135
5132,10828,441.500837,1680.97162,2122.47246
5133,10831,84.328806,202.295838,286.624644
5134,10832,196.931674,261.872624,458.804298
5135,10842,137.108617,737.224209,874.332826
5136,10843,7.674301,31.190065,38.864366
5137,10846,440.613824,3275.30638,3715.92021
5138,10847,294.398488,2.108294,296.506782
5139,10848,1316.72282,4197.83343,5514.55625
5140,10849,17.505389,0,17.505389
5141,10850,137.108617,737.224209,874.332826
5142,10851,105.86453,59.817661,165.682191
5143,10854,78.980816,286.380915,365.361731
5144,10855,281.260481,464.168463,745.428944
5145,10856,1324.29196,3846.13389,5170.42584
5146,10857,10.831083,0.771458,11.602541
5147,10859,378.007723,3064.91256,3442.92028
5148,10861,0,0,0
5149,10864,216.787546,321.004331,537.791877
5150,10865,82.857876,1603.44174,1686.29961
5151,10868,210.131804,764.200527,974.332331
5152,10872,440.613824,3275.30638,3715.92021
5153,10876,294.460548,0,294.460548
5154,10880,1105.42402,149.552762,1254.97679
5155,10883,573.782832,722.616449,1296.39928
5156,10885,58.668567,680.846932,739.515499
5157,10886,402.768298,2813.29694,3216.06524
5158,10887,547.004378,3478.98974,4025.99411
5159,10891,422.81799,2481.02044,2903.83843
5160,10892,0,17.505389,17.505389
5161,10895,573.782832,1578.47724,2152.26007
5162,10898,929.38513,310.523022,1239.90815
5163,10911,392.844581,1560.28725,1953.13183
5164,10915,128.561981,101.734989,230.29697
5165,10916,2.614161,311.42697,314.041131
5166,10917,439.491071,103.851271,543.342342
5167,10918,872.167096,1411.38007,2283.54716
5168,10919,1448.54708,202.093214,1650.64029
5169,10920,1392.77292,2518.03574,3910.80866
5170,10921,540.939478,1567.82607,2108.76555
5171,10922,932.358354,91.343992,1023.70235
5172,10923,355.491628,146.511757,502.003385
5173,10929,470.995997,1286.67371,1757.6697
5174,10940,19.644904,41.746299,61.391203
5175,10941,35.778978,210.174175,245.953153
5176,10942,0,0,0
5177,10943,190.341954,408.016374,598.358328
5178,10945,128.371411,1899.05721,2027.42862
5179,10946,1903.19575,1171.23116,3074.42692
5180,10947,547.004378,3478.98974,4025.99411
5181,10948,178.765204,1137.57788,1316.34308
5182,10950,1894.31533,1205.95389,3100.26921
5183,10951,436.117405,4243.91964,4680.03704
5184,10953,1394.67091,876.204802,2270.87572
5185,10954,58.783343,199.052001,257.835344
5186,10955,1598.50932,844.027156,2442.53647
5187,10956,96.012843,1250.07191,1346.08475
5188,10957,983.247718,241.051865,1224.29958
5189,10958,422.81799,2481.02044,2903.83843
5190,10960,0,17.505389,17.505389
5191,10961,480.012768,98.724478,578.737246
5192,10964,462.507379,98.724478,561.231857
5193,10967,462.507379,237.641941,700.14932
5194,10968,540.939478,1567.82607,2108.76555
5195,10969,386.768122,237.641941,624.410063
5196,10974,440.613824,3275.30638,3715.92021
5197,10975,2.550686,1.313713,3.864399
5198,10976,765.995882,1289.60783,2055.60371
5199,10979,231.681027,285.410097,517.091124
5200,10980,405.075437,1243.5495,1648.62493
5201,10983,255.14617,241.675024,496.821194
5202,10984,24.214894,51.511834,75.726728
5203,10987,739.266177,1617.02659,2356.29277
5204,10988,1163.60846,152.895849,1316.50431
5205,10989,409.80911,2343.62691,2753.43602
5206,10991,20.180726,202.077876,222.258602
5207,10992,17.094218,40.432586,57.526804
5208,10993,2657.33668,3617.8767,6275.21338
5209,10995,102.053632,832.893223,934.946855
5210,10996,20.180726,202.077876,222.258602
5211,10997,35.778978,210.174175,245.953153
5212,10999,291.017302,2222.46402,2513.48132
5213,11000,1321.3125,123.855637,1445.16813
5214,11009,522.287986,4008.47598,4530.76397
5215,11012,167.161665,901.151525,1068.31319
5216,11014,786.959522,909.849648,1696.80917
5217,11015,2657.33668,3617.8767,6275.21338
5218,11017,164.149866,57.945503,222.095369
5219,11021,310.984215,466.595257,777.579472
5220,11022,60.24058,69.5359,129.77648
5221,11023,666.984291,155.331207,822.315498
5222,11026,149.798587,1537.40163,1687.20021
5223,11028,16.492572,25.933521,42.426093
5224,11032,602.364345,774.020738,1376.38508
5225,11033,190.341954,408.016374,598.358328
5226,11036,409.80911,2343.62691,2753.43602
5227,11037,53.203565,124.2935,177.497065
5228,11038,90.926213,494.239543,585.165756
5229,11043,794.104681,1189.93627,1984.04095
5230,11044,2648.60993,3615.24366,6263.85359
5231,11051,883.100794,2473.06267,3356.16346
5232,11054,2623.68079,4024.69471,6648.37549
5233,11055,786.959522,909.849648,1696.80917
5234,11056,586.464062,1553.97594,2140.44
5235,11059,566.13014,110.250499,676.380639
5236,11060,1721.44067,492.874782,2214.31545
5237,11061,2084.79852,389.512516,2474.31104
5238,11062,1264.56059,222.46093,1487.02152
5239,11064,216.292868,266.442364,482.735232
5240,11065,4.626866,28.656007,33.282873
5241,11066,228.726317,254.846672,483.572989
5242,11068,1543.01774,564.998197,2108.01594
5243,11069,1543.01774,564.998197,2108.01594
5244,11070,196.616158,262.403649,459.019807
5245,11071,222.719827,1597.16042,1819.88024
5246,11072,491.070762,1013.43535,1504.50611
5247,11073,1608.69788,301.206773,1909.90466
5248,11074,672.262446,357.757481,1030.01993
5249,11075,505.199644,1599.12553,2104.32517
5250,11076,2267.4241,637.090777,2904.51488
5251,11077,1016.0112,899.659967,1915.67117
5252,11078,233.638796,811.173469,1044.81227
5253,11079,945.252766,1728.78154,2674.0343
5254,11080,1267.86947,2701.70156,3969.57103
5255,11083,2969.93336,795.559325,3765.49268
5256,11086,2243.13737,1054.76353,3297.9009
5257,11087,25.334007,34.687092,60.021099
5258,11089,1262.86737,878.130411,2140.99778
5259,11090,188.624596,1644.31981,1832.9444
5260,11094,1315.74349,625.41773,1941.16122
5261,11095,836.230273,586.563825,1422.7941
5262,11096,507.954724,3085.75187,3593.7066
5263,11097,690.930829,310.210103,1001.14093
5264,11098,963.626486,335.348632,1298.97512
5265,11099,53.93132,958.327741,1012.25906
5266,11100,1202.81484,599.597566,1802.41241
5267,11101,1246.95543,610.930992,1857.88642
5268,11102,381.600574,2579.42408,2961.02465
5269,11103,386.258654,278.612996,664.87165
5270,11104,366.11378,448.563402,814.677182
5271,11105,2611.76599,3380.43836,5992.20436
5272,11106,1123.15334,379.058168,1502.21151
5273,11107,389.392025,1584.54334,1973.93537
5274,11108,1881.81206,727.234036,2609.04609
5275,11109,877.595731,2891.02093,3768.61666
5276,11111,998.224202,455.584168,1453.80837
5277,11115,1186.56654,455.584168,1642.15071
5278,11117,786.959522,909.849648,1696.80917
5279,11119,51.061391,963.798133,1014.85952
5280,11120,1251.56031,567.271274,1818.83159
5281,11121,1186.56654,431.856736,1618.42328
5282,11122,1227.18084,565.087658,1792.26849
5283,11125,275.965085,169.843065,445.80815
5284,11131,10.888299,4.86799,15.756289
5285,11142,467.106512,1055.18141,1522.28792
5286,11143,40.36495,148.650078,189.015028
5287,11146,2915.69971,3474.43867,6390.13838
5288,11147,9.665271,6.35603,16.021301
5289,11148,56.63004,210.710673,267.340713
5290,11153,109.513739,419.272645,528.786384
5291,11156,104.11482,223.977921,328.092741
5292,11157,91.754441,326.474337,418.228778
5293,11158,456.880077,270.413852,727.293929
5294,11161,329.980532,2695.59937,3025.5799
5295,11165,2852.09607,3751.17694,6603.27301
5296,11166,109.513739,419.272645,528.786384
5297,11167,68.675432,961.865646,1030.54108
5298,11168,16.306157,11.071432,27.377589
5299,11169,0,35.708211,35.708211
5300,11170,8.396439,110.241917,118.638356
5301,11174,0.550499,4.775829,5.326328
5302,11175,139.856192,1497.81259,1637.66879
5303,11176,15.947939,160.424307,176.372246
5304,11177,158.053958,304.671132,462.72509
5305,11179,118.839263,473.422259,592.261522
5306,11183,472.831005,2546.03383,3018.86484
5307,11184,29.732396,88.544704,118.2771
5308,11185,42.253006,117.036785,159.289791
5309,11186,0.246791,15.559767,15.806558
5310,11188,1592.9351,4550.7508,6143.68589
5311,11189,11.914792,644.256341,656.171133
5312,11192,279.034627,2570.88554,2849.92017
5313,11194,309.968589,1051.83033,1361.79892
5314,11195,15.559767,0.246791,15.806558
5315,11196,0.550499,4.775829,5.326328
5316,11197,39.683865,62.018354,101.702219
5317,11198,110.241917,44.104649,154.346566
5318,11199,51.506968,150.313927,201.820895
5319,11201,362.822929,269.644981,632.46791
5320,11206,1767.20987,4140.97301,5908.18288
5321,11210,139.305693,1493.03677,1632.34246
5322,11211,138.417739,14.724373,153.142112
5323,11212,311.926606,831.688233,1143.61484
5324,11214,984.773969,296.788171,1281.56214
5325,11219,907.068023,0,907.068023
5326,11220,203.591905,534.616145,738.20805
5327,11221,16.306157,11.071432,27.377589
5328,11222,372.003758,143.528347,515.532105
5329,11223,140.70148,35.578407,176.279887
5330,11224,97.825386,431.861079,529.686465
5331,11227,1005.83471,236.018853,1241.85356
5332,11228,79.542131,95.42787,174.970001
5333,11229,0.443095,1.399487,1.842582
5334,11230,558.878319,226.583217,785.461536
5335,11231,400.302641,127.542898,527.845539
5336,11232,444.660338,152.063854,596.724192
5337,11245,955.232382,199.4748,1154.70718
5338,11246,0.694474,41.862858,42.557332
5339,11251,1639.59702,481.046982,2120.644
5340,11252,108.785474,925.849761,1034.63524
5341,11253,1752.09081,679.80536,2431.89618
5342,11254,1911.20738,780.195682,2691.40306
5343,11255,127.066689,251.643814,378.710503
5344,11256,1787.48654,853.184402,2640.67094
5345,11257,234.943585,2409.10308,2644.04667
5346,11258,2266.0368,650.127985,2916.16479
5347,11259,2293.98116,853.565658,3147.54682
5348,11260,160.602379,932.866186,1093.46857
5349,11261,2339.74047,731.911778,3071.65224
5350,11263,39.593027,144.865638,184.458665
5351,11264,0.79729,20.335596,21.132886
5352,11265,1915.37823,814.158582,2729.53681
5353,11266,248.746335,1789.1015,2037.84783
5354,11267,412.005939,2442.53913,2854.54507
5355,11268,2524.2005,2672.05969,5196.26019
5356,11269,1593.94598,2608.91531,4202.86129
5357,11270,2338.58424,1455.72986,3794.3141
5358,11271,336.075973,981.486363,1317.56234
5359,11272,1748.01673,1352.28062,3100.29736
5360,11273,449.177056,120.330664,569.50772
5361,11274,492.939287,147.775878,640.715165
5362,11275,1272.89467,1269.95656,2542.85124
5363,11276,0,1973.31831,1973.31831
5364,11278,106.04686,579.764472,685.811332
5365,11280,1503.80227,685.206342,2189.00861
5366,11282,1786.83889,685.206342,2472.04524
5367,11283,339.853846,116.280065,456.133911
5368,11284,1270.29006,485.357573,1755.64763
5369,11285,49.745836,940.286717,990.032553
5370,11286,2216.32918,445.667587,2661.99677
5371,11288,2797.24987,445.73778,3242.98765
5372,11289,997.09524,200.169274,1197.26451
5373,11290,120.266924,1426.64637,1546.91329
5374,11291,0.497943,2.155435,2.653378
5375,11294,24.560157,73.069752,97.629909
5376,11295,43.050918,41.570878,84.621796
5377,11296,947.491415,2557.48887,3504.98029
5378,11297,508.011487,189.212737,697.224224
5379,11298,9.393804,94.184082,103.577886
5380,11300,208.386422,759.519062,967.905484
5381,11301,354.559356,197.448918,552.008274
5382,11302,478.614404,239.293122,717.907526
5383,11303,96.844041,1424.56561,1521.40965
5384,11304,389.61962,184.955143,574.574763
5385,11305,2820.82336,449.20583,3270.02919
5386,11308,234.34914,668.932813,903.281953
5387,11311,150.869513,13.595817,164.46533
5388,11312,1.683706,25.252339,26.936045
5389,11317,47.059815,22.36076,69.420575
5390,11318,12.152046,14.353941,26.505987
5391,11321,0,0,0
5392,11327,49.737951,59.001385,108.739336
5393,11328,320.137244,1812.69006,2132.82731
5394,11329,0,0,0
5395,11331,246.994055,4.815343,251.809398
5396,11332,155.614752,323.947319,479.562071
5397,11334,34.907769,8.006819,42.914588
5398,11335,10.174554,10.706105,20.880659
5399,11338,2192.82123,299.758971,2492.5802
5400,11340,17.116692,42.669082,59.785774
5401,11343,151.182019,1513.56039,1664.74241
5402,11344,226.675533,784.11766,1010.79319
5403,11346,69.027436,257.63006,326.657496
5404,11347,3418.26238,502.209055,3920.47143
5405,11351,169.520942,742.873127,912.394069
5406,11352,101.341098,614.257826,715.598924
5407,11353,3413.35541,608.106023,4021.46143
5408,11354,3.769343,16.822448,20.591791
5409,11355,7.745343,37.689357,45.4347
5410,11356,3497.25554,577.428183,4074.68372
5411,11357,18.63996,64.543082,83.183042
5412,11358,2.28719,1.859286,4.146476
5413,11367,120.045705,813.46292,933.508625
5414,11368,277.648791,195.095404,472.744195
5415,11370,251.620498,859.988175,1111.60867
5416,11371,1296.74485,178.237717,1474.98256
5417,11372,104.764569,180.2834,285.047969
5418,11375,1928.64227,348.157743,2276.80001
5419,11381,278.734072,206.490991,485.225063
5420,11382,0.497943,2.155435,2.653378
5421,11383,12.731772,112.759047,125.490819
5422,11384,2273.67433,477.497538,2751.17187
5423,11385,200.570933,1103.8998,1304.47074
5424,11386,1602.20644,442.490424,2044.69687
